complaint_id,issue_type,description,latitude,longitude,location_name,reported_at,resolved_at,status,repeat_count,unsafe_flag
C0626,road,Issue related to hygiene reported near Hostel A,26.840937,80.957394,Hostel C,2024-01-21,2024-05-14,resolved,6,0
C0627,light,Issue related to electricity reported near Hostel B,26.845523,80.957817,Academic Block,2024-02-07,2024-04-18,open,6,0
C0628,light,Issue related to hygiene reported near Canteen,26.85414,80.948981,Hostel C,2024-01-15,2024-06-24,resolved,5,0
C0629,electricity,Issue related to light reported near Hostel A,26.841254,80.949186,Hostel A,2024-03-09,2024-03-19,open,3,1
C0630,light,Issue related to hygiene reported near Hostel C,26.856787,80.941539,Hostel C,2024-04-10,2024-03-22,resolved,2,0
C0631,road,Issue related to leakage reported near Library,26.840076,80.953415,Academic Block,2024-01-19,2024-01-04,open,3,1
C0632,leakage,Issue related to electricity reported near Academic Block,26.844936,80.956425,Canteen,2024-05-19,2024-05-16,open,9,1
C0633,road,Issue related to electricity reported near Hostel A,26.854818,80.944893,Hostel C,2024-04-30,2024-02-08,open,3,0
C0634,leakage,Issue related to leakage reported near Canteen,26.846325,80.948426,Library,2024-02-16,2024-04-25,resolved,3,0
C0635,leakage,Issue related to road reported near Academic Block,26.842038,80.956777,Library,2024-02-19,2024-05-20,resolved,1,1
C0636,light,Issue related to leakage reported near Canteen,26.847205,80.957542,Library,2024-03-05,2024-06-08,resolved,2,1
C0637,hygiene,Issue related to electricity reported near Academic Block,26.845408,80.944864,Canteen,2024-04-07,2024-06-28,resolved,3,1
C0638,garbage,Issue related to road reported near Hostel A,26.856854,80.951011,Hostel B,2024-01-04,,open,2,0
C0639,light,Issue related to road reported near Hostel A,26.846267,80.94385,Library,2024-02-01,2024-06-16,open,8,0
C0640,light,Issue related to light reported near Canteen,26.855779,80.942038,Library,2024-03-04,2024-02-21,open,6,1
C0641,hygiene,Issue related to electricity reported near Hostel C,26.857837,80.958222,Hostel B,2024-04-08,2024-01-23,resolved,7,1
C0642,garbage,Issue related to light reported near Canteen,26.848676,80.95641,Canteen,2024-04-23,,open,1,1
C0643,road,Issue related to garbage reported near Academic Block,26.858199,80.955201,Library,2024-03-04,,open,6,0
C0644,electricity,Issue related to garbage reported near Canteen,26.847546,80.940975,Academic Block,2024-01-09,2024-07-09,resolved,2,0
C0645,electricity,Issue related to electricity reported near Hostel A,26.859282,80.956875,Canteen,2024-02-20,2024-05-14,resolved,6,1
C0646,road,Issue related to hygiene reported near Hostel B,26.841786,80.948761,Library,2024-04-27,2024-03-14,open,3,0
C0647,light,Issue related to electricity reported near Hostel C,26.85374,80.946848,Library,2024-01-25,,resolved,7,1
C0648,garbage,Issue related to garbage reported near Hostel A,26.849876,80.95093,Hostel B,2024-05-13,2024-03-21,resolved,3,0
C0649,light,Issue related to leakage reported near Hostel A,26.847753,80.941827,Academic Block,2024-06-19,2024-07-13,resolved,9,1
C0650,leakage,Issue related to leakage reported near Hostel C,26.852654,80.955133,Canteen,2024-02-23,2024-01-07,resolved,3,0
C0651,light,Issue related to leakage reported near Academic Block,26.854077,80.951649,Hostel C,2024-05-01,,open,7,0
C0652,light,Issue related to light reported near Hostel B,26.840087,80.943732,Hostel A,2024-04-09,2024-06-01,open,4,0
C0653,road,Issue related to road reported near Academic Block,26.843339,80.943765,Academic Block,2024-06-23,,open,8,0
C0654,road,Issue related to road reported near Canteen,26.854261,80.943685,Hostel C,2024-03-20,2024-03-19,open,2,0
C0655,road,Issue related to light reported near Hostel B,26.853328,80.94114,Academic Block,2024-03-23,2024-05-10,open,8,0
C0656,electricity,Issue related to light reported near Hostel A,26.859321,80.951756,Hostel C,2024-02-10,,resolved,9,0
C0657,leakage,Issue related to road reported near Academic Block,26.855221,80.956807,Hostel C,2024-06-10,,open,8,1
C0658,road,Issue related to road reported near Canteen,26.859015,80.94035,Academic Block,2024-01-11,,open,6,1
C0659,garbage,Issue related to light reported near Academic Block,26.854051,80.94098,Hostel B,2024-05-20,2024-04-01,resolved,1,1
C0660,electricity,Issue related to road reported near Hostel B,26.845961,80.951455,Academic Block,2024-05-13,,resolved,7,0
C0661,hygiene,Issue related to light reported near Academic Block,26.842107,80.95639,Academic Block,2024-02-01,2024-02-02,resolved,1,0
C0662,garbage,Issue related to electricity reported near Hostel C,26.855636,80.946535,Hostel C,2024-03-05,2024-05-27,open,7,0
C0663,garbage,Issue related to hygiene reported near Hostel C,26.852883,80.946992,Hostel A,2024-05-03,2024-04-27,resolved,2,1
C0664,road,Issue related to electricity reported near Hostel A,26.840964,80.951927,Hostel C,2024-06-12,,resolved,8,1
C0665,hygiene,Issue related to hygiene reported near Hostel C,26.847201,80.945484,Library,2024-03-17,,resolved,2,1
C0666,hygiene,Issue related to electricity reported near Library,26.859136,80.940532,Academic Block,2024-02-20,2024-05-29,open,3,1
C0667,electricity,Issue related to light reported near Hostel A,26.850008,80.954705,Canteen,2024-04-02,2024-06-10,resolved,3,1
C0668,hygiene,Issue related to hygiene reported near Hostel C,26.848655,80.952513,Academic Block,2024-01-14,2024-06-02,resolved,1,1
C0669,leakage,Issue related to road reported near Hostel C,26.849154,80.951615,Hostel B,2024-06-19,,open,5,0
C0670,road,Issue related to electricity reported near Academic Block,26.844178,80.954834,Canteen,2024-02-25,,resolved,5,1
C0671,hygiene,Issue related to electricity reported near Hostel C,26.847374,80.953505,Hostel C,2024-01-29,2024-07-03,open,5,0
C0672,electricity,Issue related to hygiene reported near Hostel C,26.847396,80.944118,Hostel B,2024-03-01,2024-02-06,open,9,1
C0673,leakage,Issue related to light reported near Academic Block,26.841047,80.94705,Academic Block,2024-06-11,2024-05-14,resolved,6,1
C0674,light,Issue related to hygiene reported near Hostel A,26.855351,80.942522,Hostel C,2024-04-21,2024-01-28,open,6,0
C0675,light,Issue related to light reported near Academic Block,26.84833,80.942597,Hostel C,2024-03-24,,resolved,3,0
C0676,leakage,Issue related to road reported near Hostel C,26.856444,80.953524,Library,2024-01-04,2024-07-19,resolved,5,0
C0677,electricity,Issue related to road reported near Hostel C,26.857007,80.957172,Library,2024-02-12,,resolved,7,1
C0678,leakage,Issue related to electricity reported near Hostel C,26.84424,80.959255,Hostel A,2024-03-11,,resolved,3,1
C0679,road,Issue related to garbage reported near Canteen,26.853147,80.952567,Library,2024-05-29,2024-04-16,open,2,0
C0680,road,Issue related to hygiene reported near Hostel C,26.849446,80.943682,Canteen,2024-01-31,,resolved,5,1
C0681,light,Issue related to garbage reported near Library,26.857603,80.942113,Hostel C,2024-04-11,,resolved,3,0
C0682,hygiene,Issue related to electricity reported near Canteen,26.844315,80.956257,Library,2024-03-03,2024-05-02,resolved,5,1
C0683,electricity,Issue related to garbage reported near Library,26.853556,80.951575,Hostel A,2024-01-03,,open,9,1
C0684,light,Issue related to electricity reported near Academic Block,26.852155,80.952366,Academic Block,2024-01-11,,open,1,1
C0685,hygiene,Issue related to leakage reported near Hostel B,26.845906,80.955629,Canteen,2024-05-28,2024-04-14,resolved,4,0
C0686,hygiene,Issue related to road reported near Hostel C,26.842732,80.954066,Library,2024-06-25,2024-05-13,open,5,1
C0687,road,Issue related to light reported near Canteen,26.853033,80.956689,Hostel C,2024-05-01,2024-03-09,open,2,0
C0688,garbage,Issue related to light reported near Library,26.854772,80.941124,Academic Block,2024-06-25,2024-06-12,resolved,2,0
C0689,garbage,Issue related to leakage reported near Canteen,26.846313,80.95495,Hostel C,2024-06-01,2024-04-23,resolved,1,0
C0690,leakage,Issue related to electricity reported near Canteen,26.852897,80.957017,Academic Block,2024-02-09,2024-05-06,resolved,8,0
C0691,road,Issue related to electricity reported near Hostel B,26.847903,80.945723,Canteen,2024-04-05,2024-04-17,resolved,2,0
C0692,hygiene,Issue related to electricity reported near Hostel A,26.854264,80.952809,Hostel C,2024-01-23,2024-02-07,resolved,3,0
C0693,electricity,Issue related to electricity reported near Canteen,26.843984,80.946283,Library,2024-03-04,2024-05-05,open,2,0
C0694,garbage,Issue related to garbage reported near Hostel C,26.857804,80.959159,Library,2024-02-10,2024-02-04,resolved,4,0
C0695,hygiene,Issue related to hygiene reported near Hostel A,26.845748,80.940668,Hostel A,2024-05-07,2024-05-12,resolved,1,0
C0696,garbage,Issue related to road reported near Hostel C,26.847356,80.951596,Academic Block,2024-01-24,2024-02-01,resolved,3,1
C0697,garbage,Issue related to electricity reported near Hostel B,26.841162,80.94333,Hostel A,2024-06-24,2024-04-27,resolved,5,0
C0698,garbage,Issue related to garbage reported near Hostel C,26.84223,80.954244,Hostel B,2024-06-07,2024-07-11,resolved,1,1
C0699,electricity,Issue related to leakage reported near Canteen,26.850317,80.943518,Library,2024-03-27,,open,4,0
C0700,road,Issue related to hygiene reported near Hostel B,26.845352,80.944708,Academic Block,2024-06-09,2024-02-01,resolved,6,1
C0701,electricity,Issue related to light reported near Hostel B,26.85671,80.949887,Canteen,2024-01-16,2024-04-15,open,4,1
C0702,light,Issue related to road reported near Hostel C,26.840294,80.958297,Hostel A,2024-01-16,,resolved,7,1
C0703,hygiene,Issue related to road reported near Library,26.847582,80.944234,Canteen,2024-04-01,,resolved,7,1
C0704,road,Issue related to leakage reported near Hostel B,26.846747,80.942885,Canteen,2024-06-14,,resolved,6,1
C0705,road,Issue related to leakage reported near Academic Block,26.840387,80.95518,Canteen,2024-02-09,2024-02-01,open,9,1
C0706,road,Issue related to leakage reported near Canteen,26.842487,80.950012,Hostel A,2024-06-28,,resolved,2,0
C0707,road,Issue related to leakage reported near Hostel A,26.848273,80.958236,Hostel B,2024-05-17,2024-03-19,resolved,8,0
C0708,electricity,Issue related to hygiene reported near Hostel A,26.849857,80.942932,Hostel A,2024-01-28,,resolved,8,0
C0709,road,Issue related to light reported near Hostel B,26.848086,80.952919,Hostel C,2024-02-02,,resolved,4,0
C0710,leakage,Issue related to electricity reported near Canteen,26.850619,80.944658,Library,2024-05-04,,resolved,6,0
C0711,hygiene,Issue related to electricity reported near Academic Block,26.851903,80.943135,Hostel A,2024-02-29,2024-04-18,resolved,6,0
C0712,road,Issue related to road reported near Hostel C,26.840198,80.953669,Hostel A,2024-03-22,,resolved,5,1
C0713,hygiene,Issue related to garbage reported near Academic Block,26.849282,80.951874,Hostel B,2024-05-22,2024-03-14,open,1,0
C0714,leakage,Issue related to garbage reported near Hostel C,26.85927,80.955097,Hostel C,2024-06-14,,resolved,3,1
C0715,leakage,Issue related to road reported near Hostel A,26.850381,80.946189,Hostel A,2024-03-29,2024-05-06,resolved,7,1
C0716,hygiene,Issue related to hygiene reported near Hostel C,26.853551,80.948959,Library,2024-04-22,,resolved,8,1
C0717,garbage,Issue related to electricity reported near Canteen,26.846237,80.948109,Library,2024-02-19,2024-01-19,open,2,1
C0718,light,Issue related to electricity reported near Hostel C,26.85548,80.959682,Hostel A,2024-01-06,2024-04-17,open,3,1
C0719,garbage,Issue related to road reported near Academic Block,26.855458,80.945845,Canteen,2024-06-25,2024-03-21,resolved,4,1
C0720,garbage,Issue related to electricity reported near Hostel C,26.850426,80.945896,Canteen,2024-04-06,2024-03-28,open,5,0
C0721,electricity,Issue related to garbage reported near Canteen,26.85952,80.947091,Hostel C,2024-04-01,2024-05-02,resolved,3,1
C0722,garbage,Issue related to light reported near Academic Block,26.842511,80.951292,Library,2024-02-04,2024-06-05,resolved,5,1
C0723,road,Issue related to garbage reported near Library,26.840339,80.945046,Canteen,2024-03-05,,open,8,0
C0724,electricity,Issue related to road reported near Hostel C,26.855403,80.958306,Library,2024-01-11,,resolved,8,0
C0725,electricity,Issue related to road reported near Hostel B,26.856143,80.945314,Hostel C,2024-05-04,2024-07-14,open,2,0
C0726,leakage,Issue related to electricity reported near Hostel A,26.842404,80.957916,Hostel C,2024-06-29,2024-04-25,open,6,0
C0727,garbage,Issue related to electricity reported near Academic Block,26.845312,80.94207,Canteen,2024-04-22,,open,4,0
C0728,leakage,Issue related to electricity reported near Hostel C,26.840351,80.953131,Hostel A,2024-05-23,2024-01-24,resolved,9,0
C0729,hygiene,Issue related to electricity reported near Academic Block,26.845866,80.95814,Academic Block,2024-03-16,2024-06-20,resolved,2,0
C0730,light,Issue related to garbage reported near Hostel B,26.855463,80.943375,Hostel B,2024-05-18,2024-04-10,resolved,8,1
C0731,electricity,Issue related to garbage reported near Hostel A,26.850359,80.959367,Academic Block,2024-06-27,,resolved,1,0
C0732,hygiene,Issue related to leakage reported near Academic Block,26.846962,80.949058,Academic Block,2024-05-05,,resolved,6,1
C0733,hygiene,Issue related to garbage reported near Hostel A,26.847435,80.958914,Library,2024-02-18,2024-06-21,resolved,1,0
C0734,road,Issue related to light reported near Library,26.840027,80.953536,Hostel C,2024-05-25,2024-07-08,resolved,2,0
C0735,light,Issue related to light reported near Academic Block,26.845996,80.946032,Library,2024-02-17,,open,3,1
C0736,hygiene,Issue related to hygiene reported near Hostel C,26.852929,80.943766,Canteen,2024-05-19,,resolved,9,0
C0737,hygiene,Issue related to electricity reported near Canteen,26.859484,80.946075,Hostel B,2024-03-30,,resolved,5,0
C0738,light,Issue related to electricity reported near Library,26.856941,80.94186,Canteen,2024-03-23,,resolved,2,0
C0739,light,Issue related to hygiene reported near Library,26.840472,80.942877,Hostel A,2024-04-29,2024-07-17,open,5,0
C0740,hygiene,Issue related to electricity reported near Canteen,26.857971,80.942093,Hostel B,2024-03-11,2024-05-24,open,5,0
C0741,light,Issue related to light reported near Academic Block,26.855664,80.948459,Library,2024-06-02,2024-06-14,open,1,0
C0742,hygiene,Issue related to electricity reported near Hostel A,26.855608,80.955912,Library,2024-05-21,2024-02-20,resolved,3,0
C0743,hygiene,Issue related to hygiene reported near Library,26.84916,80.942828,Canteen,2024-02-11,2024-05-19,open,5,1
C0744,road,Issue related to hygiene reported near Hostel C,26.84796,80.942606,Library,2024-01-18,2024-01-15,open,9,0
C0745,garbage,Issue related to garbage reported near Canteen,26.846058,80.952869,Library,2024-05-15,2024-05-14,resolved,1,1
C0746,hygiene,Issue related to leakage reported near Hostel B,26.841314,80.943944,Academic Block,2024-02-09,,resolved,8,1
C0747,leakage,Issue related to hygiene reported near Academic Block,26.844565,80.941952,Hostel A,2024-04-25,2024-01-06,resolved,1,1
C0748,electricity,Issue related to light reported near Hostel C,26.844932,80.943337,Academic Block,2024-03-16,,open,9,1
C0749,garbage,Issue related to garbage reported near Canteen,26.849682,80.958475,Library,2024-03-08,2024-02-17,resolved,6,1
C0750,garbage,Issue related to leakage reported near Library,26.854949,80.956429,Hostel C,2024-05-18,2024-03-12,resolved,1,1
C0751,garbage,Issue related to electricity reported near Hostel C,26.849476,80.947081,Academic Block,2024-04-03,2024-03-04,resolved,8,1
C0752,road,Issue related to garbage reported near Academic Block,26.841157,80.953116,Library,2024-04-26,2024-05-29,resolved,5,0
C0753,hygiene,Issue related to leakage reported near Hostel B,26.859156,80.950746,Library,2024-01-01,2024-05-17,resolved,7,0
